date_photo,code_entrepot,code_article,quantite_en_stock,cout_unitaire,seuil_minimum
2025-10-31,ENT-QC,BD-1113,2,281.81,10
2025-02-28,ENT-QC,BD-1091,9,284.93,11
2024-06-30,ENT-SAG,BD-1168,28,224.71,5
2025-07-31,ENT-SAG,BD-1057,88,23.20,7
2024-04-30,ENT-MTL,BD-1049,75,30.58,17
2024-01-31,ENT-QC,BD-1047,16,70.06,15
2025-03-31,ENT-SAG,BD-1002,0,298.72,3
2024-10-31,ENT-SAG,BD-1040,20,268.77,7
2025-09-30,ENT-MTL,BD-1001,12,219.63,8
2025-06-30,ENT-QC,BD-1037,123,16.65,22
2025-09-30,ENT-MTL,BD-1034,23,182.99,12
2024-01-31,ENT-MTL,BD-1085,10,40.90,9
2024-03-31,ENT-QC,BD-1037,121,16.31,22
2025-11-30,ENT-QC,BD-1138,80,88.19,14
2025-06-30,ENT-QC,BD-1161,36,64.16,14
2025-06-30,ENT-SAG,BD-1094,13,124.30,5
2024-02-29,ENT-QC,BD-1160,24,40.71,15
2025-07-31,ENT-SAG,BD-1017,87,313.71,6
2024-11-30,ENT-MTL,BD-1104,5,75.12,11
2024-12-31,ENT-QC,BD-1135,82,39.89,15
2025-07-31,ENT-SAG,BD-1071,0,363.51,7
2024-05-31,ENT-SAG,BD-1134,9,60.50,4
2024-08-31,ENT-SAG,BD-1117,12,98.28,4
2024-09-30,ENT-QC,BD-1171,34,83.70,12
2025-01-31,ENT-QC,BD-1155,16,329.15,17
2025-08-31,ENT-SAG,BD-1082,75,335.40,4
2024-03-31,ENT-MTL,BD-1101,18,62.94,12
2025-09-30,ENT-QC,BD-1028,19,143.73,14
2024-08-31,ENT-MTL,BD-1079,50,144.83,12
2024-11-30,ENT-QC,BD-1170,35,16.60,12
2025-08-31,ENT-QC,BD-1043,60,300.28,15
2024-03-31,ENT-QC,BD-1105,11,166.12,12
2025-02-28,ENT-QC,BD-1107,11,150.54,14
2025-03-31,ENT-SAG,BD-1148,3,302.28,5
2025-02-28,ENT-QC,BD-1169,25,282.28,14
2025-02-28,ENT-MTL,BD-1092,3,142.98,14
2025-12-31,ENT-MTL,BD-1046,8,372.17,17
2024-09-30,ENT-QC,BD-1149,97,108.85,18
2025-09-30,ENT-QC,BD-1174,21,169.01,13
2025-06-30,ENT-QC,BD-1044,82,199.55,17
2025-08-31,ENT-MTL,BD-1139,3,203.11,16
2024-10-31,ENT-QC,BD-1037,26,16.31,22
2025-03-31,ENT-QC,BD-1117,19,100.34,10
2025-07-31,ENT-MTL,BD-1113,8,281.81,9
2025-02-28,ENT-SAG,BD-1097,15,214.46,5
2024-05-31,ENT-QC,BD-1132,13,125.81,14
2024-04-30,ENT-MTL,BD-1158,20,180.81,15
2025-05-31,ENT-SAG,BD-1002,39,298.72,3
2025-07-31,ENT-SAG,BD-1122,8,212.67,4
2025-07-31,ENT-QC,BD-1150,10,347.06,14
2025-03-31,ENT-QC,BD-1134,11,61.77,10
2025-05-31,ENT-SAG,BD-1088,12,404.63,4
2024-04-30,ENT-QC,BD-1159,39,166.16,20
2024-02-29,ENT-MTL,BD-1089,11,157.64,11
2024-12-31,ENT-SAG,BD-1178,34,116.97,7
2025-09-30,ENT-SAG,BD-1088,66,404.63,4
2025-10-31,ENT-QC,BD-1085,54,49.28,10
2025-01-31,ENT-MTL,BD-1058,25,149.54,17
2024-06-30,ENT-MTL,BD-1071,10,301.72,15
2025-08-31,ENT-SAG,BD-1162,48,68.38,6
2024-11-30,ENT-MTL,BD-1096,32,170.74,10
2025-05-31,ENT-QC,BD-1045,73,78.37,16
2025-08-31,ENT-SAG,BD-1153,11,116.00,4
2024-03-31,ENT-QC,BD-1070,6,39.88,10
2024-06-30,ENT-QC,BD-1144,0,96.31,15
2025-11-30,ENT-QC,BD-1107,0,150.54,14
2024-11-30,ENT-QC,BD-1126,7,130.29,12
2025-09-30,ENT-SAG,BD-1120,24,186.72,5
2025-01-31,ENT-SAG,BD-1150,15,347.06,6
2025-12-31,ENT-MTL,BD-1118,14,343.17,12
2025-04-30,ENT-MTL,BD-1004,39,158.83,10
2025-01-31,ENT-MTL,BD-1038,38,319.94,20
2025-02-28,ENT-QC,BD-1141,8,314.24,10
2024-04-30,ENT-QC,BD-1155,28,322.38,17
2024-11-30,ENT-MTL,BD-1167,29,205.42,12
2025-09-30,ENT-QC,BD-1065,71,155.19,12
2024-06-30,ENT-QC,BD-1168,11,224.71,13
2025-12-31,ENT-QC,BD-1107,2,150.54,14
2025-06-30,ENT-MTL,BD-1047,66,71.53,14
2024-12-31,ENT-QC,BD-1090,12,57.58,12
2024-01-31,ENT-MTL,BD-1056,9,287.11,18
2025-04-30,ENT-SAG,BD-1156,7,164.64,5
2025-12-31,ENT-SAG,BD-1061,13,76.81,7
2025-06-30,ENT-MTL,BD-1116,75,60.17,16
2025-07-31,ENT-SAG,BD-1068,16,342.49,5
2024-12-31,ENT-MTL,BD-1084,18,312.00,12
2025-07-31,ENT-SAG,BD-1141,31,314.24,4
2024-01-31,ENT-MTL,BD-1086,26,80.72,11
2024-04-30,ENT-QC,BD-1112,64,65.64,13
2024-11-30,ENT-MTL,BD-1180,28,93.34,14
2024-01-31,ENT-QC,BD-1050,18,291.69,19
2025-03-31,ENT-QC,BD-1175,43,96.85,17
2025-04-30,ENT-SAG,BD-1090,14,58.79,5
2025-01-31,ENT-QC,BD-1095,4,54.77,8
2024-08-31,ENT-QC,BD-1077,76,167.57,14
2025-04-30,ENT-QC,BD-1151,13,92.25,10
2025-02-28,ENT-MTL,BD-1160,24,41.56,14
2024-02-29,ENT-MTL,BD-1004,5,155.56,10
2024-08-31,ENT-MTL,BD-1031,12,294.44,13
2025-12-31,ENT-SAG,BD-1063,11,247.24,9
2024-02-29,ENT-MTL,BD-1047,13,70.06,14
2025-07-31,ENT-QC,BD-1044,86,199.55,17
2024-06-30,ENT-QC,BD-1009,53,66.28,9
2025-01-31,ENT-SAG,BD-1145,26,111.12,7
2024-10-31,ENT-MTL,BD-1154,43,323.13,12
2024-03-31,ENT-MTL,BD-1156,1,161.25,11
2024-04-30,ENT-MTL,BD-1129,13,45.49,19
2025-03-31,ENT-SAG,BD-1177,36,215.66,5
2025-06-30,ENT-QC,BD-1113,50,281.81,10
2025-02-28,ENT-QC,BD-1099,8,293.70,12
2025-09-30,ENT-MTL,BD-1028,19,143.73,13
2025-03-31,ENT-SAG,BD-1166,35,217.35,5
2024-03-31,ENT-QC,BD-1109,27,303.82,11
2025-11-30,ENT-MTL,BD-1091,48,336.22,11
2025-06-30,ENT-QC,BD-1121,45,44.65,10
2024-08-31,ENT-QC,BD-1181,22,305.97,18
2025-08-31,ENT-MTL,BD-1031,10,300.62,13
2024-07-31,ENT-QC,BD-1047,92,70.06,15
2024-09-30,ENT-MTL,BD-1071,74,301.72,15
2024-05-31,ENT-SAG,BD-1019,76,170.21,5
2025-11-30,ENT-QC,BD-1028,13,143.73,14
2024-07-31,ENT-MTL,BD-1077,8,167.57,13
2025-05-31,ENT-QC,BD-1068,11,342.49,13
2025-11-30,ENT-SAG,BD-1076,83,338.68,5
2025-12-31,ENT-MTL,BD-1067,15,28.64,13
2025-12-31,ENT-QC,BD-1122,4,212.67,11
2024-07-31,ENT-MTL,BD-1160,37,40.71,14
2025-04-30,ENT-SAG,BD-1165,26,107.92,5
2025-11-30,ENT-QC,BD-1134,55,61.77,10
2024-08-31,ENT-MTL,BD-1118,6,336.11,12
2025-11-30,ENT-SAG,BD-1097,51,253.06,5
2025-04-30,ENT-SAG,BD-1179,34,231.35,5
2024-08-31,ENT-QC,BD-1149,29,108.85,18
2025-12-31,ENT-SAG,BD-1117,17,100.34,4
2025-09-30,ENT-QC,BD-1159,28,169.65,20
2025-12-31,ENT-QC,BD-1154,77,329.92,13
2024-05-31,ENT-QC,BD-1138,12,86.38,14
2024-06-30,ENT-MTL,BD-1146,12,220.88,14
2024-02-29,ENT-QC,BD-1017,9,307.26,14
2024-06-30,ENT-MTL,BD-1101,4,62.94,12
2024-06-30,ENT-MTL,BD-1025,42,146.28,9
2024-06-30,ENT-MTL,BD-1179,22,226.59,12
2024-08-31,ENT-QC,BD-1115,5,46.26,11
2025-03-31,ENT-QC,BD-1065,18,131.52,12
2025-02-28,ENT-MTL,BD-1116,9,60.17,16
2025-11-30,ENT-MTL,BD-1048,13,33.51,15
2024-05-31,ENT-MTL,BD-1111,50,145.84,11
2025-05-31,ENT-SAG,BD-1089,17,189.92,5
2025-01-31,ENT-SAG,BD-1088,0,342.90,4
2024-04-30,ENT-SAG,BD-1133,21,61.66,7
2025-05-31,ENT-SAG,BD-1047,92,71.53,6
2025-10-31,ENT-MTL,BD-1001,3,219.63,8
2025-05-31,ENT-SAG,BD-1112,76,67.02,5
2025-11-30,ENT-QC,BD-1026,2,246.82,11
2025-12-31,ENT-MTL,BD-1175,32,96.85,16
2024-01-31,ENT-QC,BD-1169,30,276.47,14
2025-10-31,ENT-MTL,BD-1101,56,75.83,12
2025-05-31,ENT-SAG,BD-1017,68,313.71,6
2024-02-29,ENT-QC,BD-1063,18,242.15,21
2025-09-30,ENT-MTL,BD-1170,23,16.95,12
2025-09-30,ENT-SAG,BD-1126,21,133.03,5
2025-05-31,ENT-QC,BD-1104,60,76.70,11
2025-11-30,ENT-SAG,BD-1050,43,297.82,8
2025-12-31,ENT-MTL,BD-1146,70,225.52,14
2025-07-31,ENT-QC,BD-1100,9,369.19,11
2025-07-31,ENT-MTL,BD-1131,19,37.08,13
2024-09-30,ENT-MTL,BD-1096,48,170.74,10
2025-02-28,ENT-QC,BD-1102,9,260.69,10
2024-09-30,ENT-SAG,BD-1038,25,313.36,9
2025-01-31,ENT-SAG,BD-1167,39,209.73,5
2024-01-31,ENT-MTL,BD-1036,8,159.06,18
2024-03-31,ENT-SAG,BD-1097,20,210.05,5
2025-01-31,ENT-SAG,BD-1041,11,163.24,7
2025-08-31,ENT-MTL,BD-1156,6,164.64,11
2025-11-30,ENT-QC,BD-1069,62,239.15,12
2025-05-31,ENT-MTL,BD-1161,17,64.16,13
2024-03-31,ENT-MTL,BD-1173,13,207.98,15
2024-09-30,ENT-QC,BD-1024,20,185.46,12
2025-05-31,ENT-SAG,BD-1036,120,191.63,8
2025-09-30,ENT-QC,BD-1170,20,16.95,12
2024-09-30,ENT-QC,BD-1063,35,242.15,21
2024-03-31,ENT-MTL,BD-1048,72,32.82,15
2024-08-31,ENT-SAG,BD-1072,76,196.62,5
2025-06-30,ENT-MTL,BD-1090,3,69.37,11
2024-08-31,ENT-MTL,BD-1021,0,201.55,11
2024-07-31,ENT-MTL,BD-1123,8,129.56,13
2025-07-31,ENT-MTL,BD-1003,47,227.23,10
2024-09-30,ENT-MTL,BD-1135,77,39.89,14
2025-06-30,ENT-SAG,BD-1028,83,143.73,6
2024-09-30,ENT-QC,BD-1058,7,146.46,18
2024-08-31,ENT-SAG,BD-1107,10,147.44,6
2025-10-31,ENT-MTL,BD-1074,48,130.44,12
2024-12-31,ENT-SAG,BD-1150,85,339.92,6
2025-10-31,ENT-QC,BD-1162,31,68.38,14
2024-11-30,ENT-MTL,BD-1134,47,60.50,10
2025-11-30,ENT-MTL,BD-1004,0,158.83,10
2024-01-31,ENT-MTL,BD-1040,35,268.77,17
2025-03-31,ENT-MTL,BD-1079,9,147.87,12
2024-09-30,ENT-QC,BD-1026,3,241.74,11
2024-11-30,ENT-QC,BD-1118,0,336.11,13
2024-10-31,ENT-SAG,BD-1124,30,150.61,5
2025-04-30,ENT-MTL,BD-1096,8,174.33,10
2025-12-31,ENT-SAG,BD-1134,62,61.77,4
2024-03-31,ENT-SAG,BD-1082,16,278.39,4
2024-11-30,ENT-SAG,BD-1045,11,76.76,6
2024-04-30,ENT-MTL,BD-1019,62,170.21,11
2024-02-29,ENT-QC,BD-1176,20,322.02,17
2025-12-31,ENT-QC,BD-1093,13,159.25,10
2024-05-31,ENT-QC,BD-1023,86,239.29,14
2024-10-31,ENT-QC,BD-1153,62,113.61,11
2024-10-31,ENT-SAG,BD-1078,51,197.64,4
2025-04-30,ENT-MTL,BD-1169,31,282.28,13
2024-05-31,ENT-SAG,BD-1052,114,179.27,7
2024-09-30,ENT-MTL,BD-1131,56,36.32,13
2024-10-31,ENT-MTL,BD-1072,57,196.62,12
2025-11-30,ENT-SAG,BD-1019,24,205.07,5
2024-09-30,ENT-MTL,BD-1059,12,324.94,16
2024-05-31,ENT-QC,BD-1004,58,155.56,11
2025-12-31,ENT-SAG,BD-1116,38,60.17,7
2025-07-31,ENT-QC,BD-1086,11,97.25,12
2024-08-31,ENT-MTL,BD-1134,1,60.50,10
2025-09-30,ENT-MTL,BD-1036,11,191.63,18
2024-11-30,ENT-MTL,BD-1076,53,281.11,11
2024-05-31,ENT-MTL,BD-9614,7,278.39,10
2024-05-31,ENT-MTL,BD-1129,12,45.49,19
2024-12-31,ENT-SAG,BD-1043,13,294.10,6
2025-08-31,ENT-QC,BD-1143,5,220.45,13
2024-03-31,ENT-QC,BD-1029,5,238.44,10
2025-11-30,ENT-QC,BD-1113,17,281.81,10
2025-03-31,ENT-MTL,BD-1002,3,298.72,7
2025-10-31,ENT-MTL,BD-1089,48,189.92,11
2024-01-31,ENT-QC,BD-1077,24,167.57,14
2025-08-31,ENT-QC,BD-1005,7,208.35,13
2025-01-31,ENT-MTL,BD-1108,11,169.96,13
2025-05-31,ENT-SAG,BD-1037,126,16.65,9
2025-07-31,ENT-SAG,BD-1051,120,79.76,8
2024-10-31,ENT-QC,BD-1092,62,140.04,15
2024-05-31,ENT-MTL,BD-1174,24,165.53,12
2025-05-31,ENT-MTL,BD-1084,3,375.89,12
2025-04-30,ENT-QC,BD-1105,55,169.61,12
2024-08-31,ENT-MTL,BD-1053,-2,176.84,19
2025-04-30,ENT-SAG,BD-1180,13,95.30,6
2025-12-31,ENT-QC,BD-1171,20,85.46,12
2024-10-31,ENT-QC,BD-1012,23,68.19,11
2024-08-31,ENT-SAG,BD-1149,27,108.85,7
2024-02-29,ENT-MTL,BD-1036,16,159.06,18
2025-01-31,ENT-SAG,BD-1122,19,212.67,4
2025-09-30,ENT-SAG,BD-1017,12,313.71,6
2024-06-30,ENT-MTL,BD-1144,2,96.31,14
2025-07-31,ENT-MTL,BD-1067,19,28.64,13
2024-03-31,ENT-QC,BD-1159,24,166.16,20
2024-05-31,ENT-MTL,BD-1014,53,26.62,14
2025-01-31,ENT-MTL,BD-1142,7,100.93,10
2025-04-30,ENT-SAG,BD-1063,124,247.24,9
2024-03-31,ENT-MTL,BD-1142,18,98.85,10
2025-02-28,ENT-QC,BD-1137,23,25.59,13
2025-04-30,ENT-QC,BD-1023,64,244.32,14
2025-04-30,ENT-QC,BD-1081,19,309.18,13
2024-05-31,ENT-MTL,BD-1049,75,30.58,17
2024-02-29,ENT-MTL,BD-1121,15,43.73,9
2025-12-31,ENT-QC,BD-1005,25,208.35,13
2024-01-31,ENT-QC,BD-1095,0,53.64,8
2024-09-30,ENT-QC,BD-1155,101,322.38,17
2025-02-28,ENT-SAG,BD-1108,19,169.96,6
2024-04-30,ENT-MTL,BD-1171,20,83.70,12
2024-09-30,ENT-QC,BD-1111,14,145.84,12
2024-06-30,ENT-SAG,BD-1068,15,284.28,5
2025-10-31,ENT-MTL,BD-1152,40,271.40,9
2025-11-30,ENT-SAG,BD-1111,2,148.90,5
2025-03-31,ENT-MTL,BD-1040,75,274.41,17
2025-10-31,ENT-SAG,BD-1111,15,148.90,5
2024-08-31,ENT-MTL,BD-1149,23,108.85,17
2025-06-30,ENT-MTL,BD-1066,8,240.06,9
2024-09-30,ENT-SAG,BD-1130,91,317.23,6
2025-02-28,ENT-SAG,BD-1103,13,154.84,5
2024-06-30,ENT-QC,BD-1042,130,261.53,23
2024-09-30,ENT-SAG,BD-1172,38,216.67,5
2025-12-31,ENT-MTL,BD-1163,22,300.77,10
2024-02-29,ENT-QC,BD-1092,25,140.04,15
2024-05-31,ENT-MTL,BD-1044,63,195.45,16
2024-04-30,ENT-SAG,BD-1156,14,161.25,5
2025-03-31,ENT-MTL,BD-1164,24,100.45,10
2025-03-31,ENT-QC,BD-1021,0,205.78,12
2024-09-30,ENT-SAG,BD-1051,20,78.12,8
2024-04-30,ENT-SAG,BD-1098,15,257.11,6
2024-07-31,ENT-MTL,BD-1178,39,116.97,16
2025-09-30,ENT-MTL,BD-1135,52,40.73,14
2024-06-30,ENT-SAG,BD-1130,14,317.23,6
2024-08-31,ENT-MTL,BD-1002,6,292.58,7
2025-11-30,ENT-QC,BD-1111,22,148.90,12
2025-12-31,ENT-SAG,BD-1112,14,67.02,5
2025-06-30,ENT-QC,BD-1005,68,208.35,13
2024-08-31,ENT-QC,BD-1158,19,180.81,16
2025-04-30,ENT-QC,BD-1067,9,24.27,14
2025-11-30,ENT-MTL,BD-1162,35,68.38,14
2024-11-30,ENT-MTL,BD-1173,13,207.98,15
2025-01-31,ENT-QC,BD-1154,13,329.92,13
2025-01-31,ENT-SAG,BD-1121,9,44.65,4
2025-09-30,ENT-QC,BD-1150,91,347.06,14
2024-07-31,ENT-SAG,BD-1124,25,150.61,5
2025-02-28,ENT-QC,BD-1117,0,100.34,10
2024-04-30,ENT-QC,BD-1068,13,284.28,13
2025-06-30,ENT-QC,BD-1075,16,71.97,13
2025-04-30,ENT-MTL,BD-1107,59,150.54,13
2024-03-31,ENT-SAG,BD-1075,26,59.74,5
2024-01-31,ENT-MTL,BD-1044,14,195.45,16
2025-04-30,ENT-QC,BD-1086,12,82.42,12
2025-03-31,ENT-QC,BD-1119,17,59.67,11
2025-12-31,ENT-QC,BD-1023,15,244.32,14
2025-10-31,ENT-QC,BD-1135,87,40.73,15
2024-10-31,ENT-SAG,BD-1149,87,108.85,7
2024-03-31,ENT-QC,BD-1047,68,70.06,15
2025-11-30,ENT-QC,BD-1171,33,85.46,12
2024-12-31,ENT-MTL,BD-1080,7,173.12,11
2025-04-30,ENT-QC,BD-1085,12,41.76,10
2025-06-30,ENT-QC,BD-1107,88,150.54,14
2024-01-31,ENT-MTL,BD-1029,4,238.44,10
2025-10-31,ENT-QC,BD-1032,0,409.59,13
2025-07-31,ENT-SAG,BD-1132,17,128.45,6
2024-09-30,ENT-QC,BD-1020,15,32.44,16
2025-08-31,ENT-MTL,BD-1099,53,346.57,11
2025-07-31,ENT-SAG,BD-1040,107,274.41,7
2024-07-31,ENT-QC,BD-1115,21,46.26,11
2025-02-28,ENT-SAG,BD-1063,18,247.24,9
2025-07-31,ENT-SAG,BD-1038,120,319.94,9
2024-12-31,ENT-MTL,BD-1128,47,77.25,10
2025-09-30,ENT-QC,BD-1052,21,183.03,17
2024-09-30,ENT-SAG,BD-1180,45,93.34,6
2025-08-31,ENT-SAG,BD-1099,70,346.57,5
2025-12-31,ENT-MTL,BD-1149,58,111.14,17
2024-07-31,ENT-MTL,BD-1169,15,276.47,13
2025-02-28,ENT-SAG,BD-1120,17,186.72,5
2024-05-31,ENT-QC,BD-1056,107,287.11,19
2025-11-30,ENT-MTL,BD-1001,1,219.63,8
2025-03-31,ENT-QC,BD-1080,10,176.76,12
2025-04-30,ENT-MTL,BD-1027,58,254.96,14
2025-02-28,ENT-SAG,BD-1055,21,213.75,7
2024-10-31,ENT-QC,BD-1085,56,40.90,10
2025-09-30,ENT-SAG,BD-1112,7,67.02,5
2025-10-31,ENT-MTL,BD-1117,6,100.34,10
2025-05-31,ENT-MTL,BD-1157,24,25.21,12
2025-06-30,ENT-MTL,BD-1124,50,153.77,12
2025-08-31,ENT-SAG,BD-1140,17,41.26,5
2025-11-30,ENT-MTL,BD-1101,65,75.83,12
2025-04-30,ENT-QC,BD-1018,37,247.17,6
2025-11-30,ENT-QC,BD-1089,59,189.92,12
2024-05-31,ENT-QC,BD-1029,47,238.44,10
2024-10-31,ENT-MTL,BD-1099,59,287.66,11
2024-11-30,ENT-MTL,BD-1108,16,166.46,13
2025-10-31,ENT-MTL,BD-1028,1,143.73,13
2025-05-31,ENT-SAG,BD-1071,16,363.51,7
2025-03-31,ENT-SAG,BD-1109,16,310.20,4
2025-07-31,ENT-QC,BD-1029,61,243.45,10
2025-10-31,ENT-MTL,BD-1086,56,97.25,11
2024-11-30,ENT-MTL,BD-1029,15,238.44,10
2024-02-29,ENT-QC,BD-1044,0,195.45,17
2024-05-31,ENT-QC,BD-1162,32,66.97,14
2025-05-31,ENT-SAG,BD-1133,11,62.95,7
2025-04-30,ENT-QC,BD-1062,89,114.90,17
2024-07-31,ENT-QC,BD-1048,69,32.82,16
2025-02-28,ENT-SAG,BD-1016,0,224.02,4
2025-08-31,ENT-MTL,BD-1106,12,340.08,13
2024-02-29,ENT-SAG,BD-1130,11,317.23,6
2024-12-31,ENT-SAG,BD-1120,20,182.88,5
2025-05-31,ENT-SAG,BD-1043,84,300.28,6
2025-02-28,ENT-SAG,BD-1036,15,162.40,8
2024-11-30,ENT-SAG,BD-1073,84,255.00,6
2025-12-31,ENT-MTL,BD-1039,9,122.17,18
2024-06-30,ENT-MTL,BD-1014,62,26.62,14
2024-11-30,ENT-SAG,BD-1172,40,216.67,5
2025-01-31,ENT-QC,BD-1140,7,41.26,12
2024-05-31,ENT-QC,BD-1080,8,173.12,12
2025-03-31,ENT-QC,BD-1161,31,64.16,14
2024-03-31,ENT-QC,BD-1032,25,339.97,13
2024-08-31,ENT-MTL,BD-1042,113,261.53,22
2024-04-30,ENT-MTL,BD-1174,15,165.53,12
2024-06-30,ENT-MTL,BD-1082,1,278.39,10
2024-03-31,ENT-QC,BD-1086,21,80.72,12
2024-11-30,ENT-MTL,BD-1049,8,30.58,17
2024-09-30,ENT-QC,BD-1017,2,307.26,14
2025-11-30,ENT-SAG,BD-1054,19,262.94,7
2024-02-29,ENT-MTL,BD-1003,2,188.61,10
2024-04-30,ENT-MTL,BD-1066,5,199.26,9
2024-06-30,ENT-MTL,BD-1010,51,87.08,11
2025-04-30,ENT-MTL,BD-1051,78,79.76,17
2024-08-31,ENT-QC,BD-1082,64,278.39,11
2024-04-30,ENT-QC,BD-1121,55,43.73,10
2025-08-31,ENT-SAG,BD-1141,12,314.24,4
2025-11-30,ENT-QC,BD-1117,22,100.34,10
2024-09-30,ENT-SAG,BD-1099,77,287.66,5
2025-06-30,ENT-QC,BD-1104,66,76.70,11
2025-09-30,ENT-QC,BD-1137,78,25.59,13
2025-10-31,ENT-MTL,BD-1059,14,391.48,16
2025-11-30,ENT-MTL,BD-1089,56,189.92,11
2025-05-31,ENT-QC,BD-1051,86,79.76,18
2025-03-31,ENT-QC,BD-1137,17,25.59,13
2024-01-31,ENT-SAG,BD-1161,38,62.84,6
2025-12-31,ENT-QC,BD-1173,35,212.35,16
2024-04-30,ENT-SAG,BD-1140,6,40.41,5
2025-07-31,ENT-QC,BD-1096,16,205.70,10
2025-06-30,ENT-MTL,BD-1102,0,260.69,10
2024-10-31,ENT-QC,BD-1039,35,119.66,19
2024-07-31,ENT-SAG,BD-1076,5,281.11,5
2025-10-31,ENT-MTL,BD-1069,53,239.15,11
2024-07-31,ENT-MTL,BD-1055,72,209.35,15
2024-07-31,ENT-MTL,BD-1162,18,66.97,14
2024-05-31,ENT-QC,BD-1037,139,16.31,22
2025-06-30,ENT-SAG,BD-1019,77,205.07,5
2025-06-30,ENT-SAG,BD-1181,74,312.40,8
2025-10-31,ENT-QC,BD-1066,47,240.06,10
2024-04-30,ENT-QC,BD-1144,5,96.31,15
2025-02-28,ENT-MTL,BD-1161,12,64.16,13
2025-05-31,ENT-MTL,BD-1066,5,240.06,9
2024-05-31,ENT-MTL,BD-1116,77,58.93,16
2025-06-30,ENT-QC,BD-1064,73,70.89,15
2025-08-31,ENT-QC,BD-1109,9,310.20,11
2024-07-31,ENT-SAG,BD-1027,88,249.72,6
2024-10-31,ENT-MTL,BD-1158,32,180.81,15
2025-04-30,ENT-SAG,BD-1061,136,76.81,7
2024-05-31,ENT-SAG,BD-1122,65,208.30,4
2025-10-31,ENT-QC,BD-1157,23,25.21,13
2025-09-30,ENT-MTL,BD-1164,12,100.45,10
2024-04-30,ENT-SAG,BD-1121,69,43.73,4
2024-01-31,ENT-QC,BD-1026,18,241.74,11
2025-05-31,ENT-MTL,BD-1089,0,189.92,11
2024-02-29,ENT-MTL,BD-1070,1,39.88,10
2025-08-31,ENT-MTL,BD-1062,70,135.59,16
2025-04-30,ENT-QC,BD-1057,91,19.66,17
2025-02-28,ENT-QC,BD-1026,9,246.82,11
2024-04-30,ENT-MTL,BD-1153,13,113.61,10
2025-04-30,ENT-MTL,BD-1118,62,343.17,12
2025-08-31,ENT-QC,BD-1002,6,298.72,7
2024-08-31,ENT-SAG,BD-1052,116,179.27,7
2025-05-31,ENT-MTL,BD-1104,51,76.70,11
2025-09-30,ENT-QC,BD-1022,16,298.47,8
2024-01-31,ENT-SAG,BD-1107,18,147.44,6
2025-01-31,ENT-QC,BD-1054,33,262.94,17
2025-05-31,ENT-MTL,BD-1001,39,219.63,8
2025-06-30,ENT-QC,BD-1170,23,16.95,12
2025-08-31,ENT-QC,BD-1105,7,169.61,12
2024-05-31,ENT-MTL,BD-1123,54,129.56,13
2024-11-30,ENT-SAG,BD-1050,10,291.69,8
2025-01-31,ENT-QC,BD-1150,6,347.06,14
2024-09-30,ENT-SAG,BD-1179,39,226.59,5
2024-06-30,ENT-QC,BD-1043,71,294.10,15
2024-03-31,ENT-QC,BD-1167,34,205.42,13
2024-01-31,ENT-SAG,BD-1137,25,25.06,5
2024-01-31,ENT-MTL,BD-1028,10,140.77,13
2024-04-30,ENT-QC,BD-1143,12,215.92,13
2024-11-30,ENT-MTL,BD-1171,26,83.70,12
2025-11-30,ENT-MTL,BD-1157,20,25.21,12
2024-08-31,ENT-QC,BD-1160,18,40.71,15
2025-01-31,ENT-SAG,BD-1131,4,37.08,6
2025-08-31,ENT-QC,BD-1101,69,75.83,12
2025-06-30,ENT-QC,BD-1171,23,85.46,12
2024-05-31,ENT-SAG,BD-1092,17,140.04,6
2025-02-28,ENT-QC,BD-1153,9,116.00,11
2024-06-30,ENT-QC,BD-1164,18,98.38,11
2025-11-30,ENT-SAG,BD-1145,123,111.12,7
2025-02-28,ENT-SAG,BD-1172,19,221.22,5
2024-01-31,ENT-QC,BD-1034,6,151.89,13
2025-08-31,ENT-QC,BD-1087,86,215.66,15
2025-02-28,ENT-QC,BD-1180,40,95.30,15
2024-01-31,ENT-SAG,BD-1038,32,313.36,9
2025-12-31,ENT-QC,BD-1089,15,189.92,12
2024-08-31,ENT-MTL,BD-1094,59,121.74,11
2025-06-30,ENT-SAG,BD-1068,20,342.49,5
2025-07-31,ENT-QC,BD-1142,3,100.93,11
2025-06-30,ENT-QC,BD-1060,118,291.44,17
2025-01-31,ENT-MTL,BD-1171,15,85.46,12
2025-02-28,ENT-QC,BD-1125,17,291.24,12
2024-08-31,ENT-QC,BD-1066,57,199.26,10
2025-04-30,ENT-SAG,BD-1019,88,173.78,5
2024-04-30,ENT-QC,BD-1090,7,57.58,12
2025-04-30,ENT-SAG,BD-1166,34,217.35,5
2025-03-31,ENT-MTL,BD-9251,14,64.26,12
2025-03-31,ENT-MTL,BD-9554,27,68.38,14
2024-09-30,ENT-SAG,BD-1167,31,205.42,5
2025-09-30,ENT-QC,BD-1072,69,236.88,13
2025-08-31,ENT-MTL,BD-1058,66,149.54,17
2025-03-31,ENT-SAG,BD-1154,20,329.92,5
2024-06-30,ENT-SAG,BD-1167,34,205.42,5
2024-08-31,ENT-QC,BD-1135,9,39.89,15
2025-11-30,ENT-QC,BD-1002,10,298.72,7
2025-12-31,ENT-MTL,BD-1033,22,113.22,13
2025-04-30,ENT-MTL,BD-1043,55,300.28,14
2025-05-31,ENT-QC,BD-1132,12,128.45,14
