NO COMMANDE;DATE COMMANDE;DATE LIVRAISON;DATE PAIEMENT;CODE CLIENT;REPRESENTANT;ENTREPOT;CODE ARTICLE;QTE;PRIX UNITAIRE;REMISE %;COUT UNITAIRE;CANAL DE VENTE
CMD-101032;2024-06-28;06/07/2024;03/08/2024;CLI-0085;EMP-503;ENT-MTL;BD-1182;4;100,16;8,00;56,87;Représentant
CMD-100059;18/01/2024;26/01/2024;2024-03-09;CLI-0136;EMP-507;ENT-MTL;BD-1131;3;58,43;12,80;36,32;Portail web
CMD-101193;01/08/2024;2024-08-10;09/08/2024;CLI-0025;EMP-509;ENT-SAG;BD-1161;8;117,57;12,90;62,84;Représentant
CMD-102114;15/11/2024;19-nov-24;03/01/2025;CLI-0094;EMP-502;ENT-QC;BD-1100;8;501,59;6,50;306,44;Courriel
CMD-102172;25/11/2024;2024-12-04;04/01/2025;CLI-0009;EMP-502;ENT-SAG;BD-1095;9;84,76;18,20;53,64;Représentant
CMD-101143;22/07/2024;28/07/2024;14-sept-24;CLI-0122;EMP-505;ENT-QC;BD-1103;12;220,92;3,00;151,66;Représentant
CMD-101938;23-oct-24;25/10/2024;04/12/2024;CLI-0171;EMP-507;ENT-QC;BD-1158;2;337,56;3,40;180,81;Téléphone
CMD-101253;08-août-24;16/08/2024;04/10/2024;CLI-0106;EMP-501;ENT-QC;BD-1013;6;428,89;16,90;308,85;Portail web
CMD-101380;23/08/2024;28/08/2024;2024-09-29;CLI-0068;EMP-505;ENT-QC;BD-1158;2;341,03;2,40;180,81;Représentant
CMD-101761;03/10/2024;2024-10-06;12/11/2024;CLI-0032;EMP-504;ENT-QC;BD-1101;4;102,14;5,90;62,94;Représentant
CMD-101109;2024-07-15;19/07/2024;10/09/2024;CLI-0037;EMP-504;ENT-QC;BD-1040;1;346,38;21,40;268,77;Représentant
CMD-100926;13/06/2024;19/06/2024;23/06/2024;CLI-0009;EMP-502;ENT-MTL;BD-1111;6;177,02;20,10;145,84;Portail web
CMD-100520;18/04/2024;20-avr-24;15/05/2024;CLI-0128;EMP-502;ENT-SAG;BD-1056;8;426,84;13,20;287,11;Portail web
CMD-100313;19/03/2024;2024-03-24;22/04/2024;CLI-0146;EMP-503;ENT-MTL;BD-1163;4;521,34;15,00;294,58;Courriel
CMD-102312;26-déc-24;31/12/2024;29/01/2025;CLI-0184;EMP-503;ENT-SAG;BD-1099;24;483,35;2,60;287,66;Représentant
CMD-100536;19-avr-24;27/04/2024;25/05/2024;CLI-0123;EMP-501;ENT-MTL;BD-1064;2;108,97;13,00;69,43;Courriel
CMD-100831;30/05/2024;2024-06-05;20/06/2024;CLI-0037;EMP-504;ENT-MTL;BD-1161;2;110,31;18,30;62,84;Représentant
CMD-101721;2024-09-30;03/10/2024;17/11/2024;CLI-0059;EMP-504;ENT-SAG;BD-1064;7;98,50;21,40;69,43;Représentant
CMD-101083;08/07/2024;12/07/2024;30/08/2024;CLI-0047;EMP-508;ENT-QC;BD-1087;3;342,60;11,20;211,22;Représentant
CMD-101013;2024-06-27;05/07/2024;18/07/2024;CLI-0159;EMP-502;ENT-QC;BD-1168;8;376,44;5,90;224,71;Représentant
CMD-100371;28/03/2024;03/04/2024;09/05/2024;CLI-0014;EMP-502;ENT-SAG;BD-1036;4;244,09;4,90;159,06;Représentant
CMD-101090;2024-07-09;17/07/2024;04/08/2024;CLI-0088;EMP-504;ENT-SAG;BD-1030;12;153,14;16,30;98,88;Portail web
CMD-102058;08/11/2024;2024-11-14;20/12/2024;CLI-0091;EMP-504;ENT-MTL;BD-1099;6;478,83;3,60;287,66;Représentant
CMD-101267;09-août-24;18/08/2024;24/09/2024;CLI-0199;EMP-504;ENT-QC;BD-1134;1;95,09;13,50;60,50;Téléphone
CMD-101913;21/10/2024;2024-10-23;29/11/2024;CLI-0156;EMP-502;ENT-QC;BD-1090;12;89,36;6,80;57,58;Représentant
CMD-100502;15/04/2024;24/04/2024;2024-04-23;CLI-0078;EMP-504;ENT-SAG;BD-1047;2;100,97;5,30;70,06;Courriel
CMD-100296;15/03/2024;2024-03-24;19/04/2024;CLI-0117;EMP-504;ENT-MTL;BD-1182;12;101,16;7,10;56,87;Représentant
CMD-102067;09/11/2024;18/11/2024;2024-12-13;CLI-0008;EMP-506;ENT-QC;BD-1136;3;202,68;2,40;110,14;Téléphone
CMD-100290;14/03/2024;22/03/2024;17/04/2024;CLI-0220;EMP-506;ENT-SAG;BD-1067;12;36,09;13,30;23,77;Portail web
CMD-101625;19/09/2024;22/09/2024;12/11/2024;CLI-0096;EMP-504;ENT-MTL;BD-1047;6;100,00;6,20;70,06;Représentant
CMD-100747;20/05/2024;28/05/2024;;CLI-0127;EMP-503;ENT-MTL;BD-1117;2;131,59;11,20;98,28;Téléphone
CMD-101551;11/09/2024;2024-09-19;22/10/2024;CLI-0059;EMP-504;ENT-MTL;BD-1173;19;321,38;19,40;207,98;Courriel
CMD-101958;26/10/2024;02/11/2024;30-nov-24;CLI-0044;EMP-505;ENT-SAG;BD-1099;8;416,61;16,10;287,66;Téléphone
CMD-100417;04/04/2024;11/04/2024;20-avr-24;CLI-0185;EMP-508;ENT-MTL;BD-1036;4;200,60;21,90;159,06;Portail web
CMD-101027;2024-06-28;07/07/2024;24/07/2024;CLI-0012;EMP-501;ENT-SAG;BD-1114;17;204,38;19,10;149,59;Représentant
CMD-100365;27/03/2024;31/03/2024;;CLI-0198;EMP-504;ENT-QC;BD-1055;1;309700,00;5,70;209,35;Représentant
CMD-100128;07-févr-24;11/02/2024;15/03/2024;CLI-0209;EMP-508;ENT-QC;BD-1055;5;268,36;18,30;209,35;Portail web
CMD-100218;01/03/2024;06/03/2024;2024-03-29;CLI-0135;EMP-506;ENT-MTL;BD-1164;1;172,62;11,50;98,38;Salon
CMD-101845;11/10/2024;16/10/2024;2024-11-18;CLI-0074;EMP-507;ENT-QC;BD-1055;14;245,94;25,10;209,35;Représentant
CMD-101329;16/08/2024;21/08/2024;2024-09-25;CLI-0139;EMP-506;ENT-SAG;BD-1035;12;40,33;16,60;30,00;Portail web
CMD-101354;2024-08-20;22/08/2024;18/09/2024;CLI-0062;EMP-507;ENT-QC;BD-1169;1;509,76;11,60;276,47;Représentant
CMD-101188;31-juil-24;08/08/2024;23/08/2024;CLI-0166;EMP-503;ENT-MTL;BD-1054;6;390,26;16,20;257,53;Représentant
CMD-101224;05/08/2024;2024-08-14;30/09/2024;CLI-0074;EMP-507;ENT-MTL;BD-1037;25;24,44;18,30;16,31;Représentant
CMD-100722;2024-05-16;22/05/2024;17/06/2024;CLI-0185 ;EMP-508;ENT-QC;BD-1044;24;253,39;21,60;195,45;Téléphone
CMD-100301;15/03/2024;2024-03-19;07/05/2024;CLI-0173;EMP-508;ENT-MTL;BD-1116;4;73,62;17,00;58,93;Portail web
CMD-101287;13/08/2024;22/08/2024;2024-09-28;CLI-0158;EMP-507;ENT-QC;BD-1117;2;140,47;5,20;98,28;Portail web
CMD-102124;2024-11-18;27/11/2024;04/01/2025;CLI-0078;EMP-504;ENT-MTL;BD-1168;4;376,02;6,00;224,71;Courriel
CMD-101166;2024-07-26;29/07/2024;05/09/2024;CLI-0189;EMP-501;ENT-SAG;BD-1170;1;32,51;7,50;16,60;Portail web
CMD-101180;30/07/2024;06/08/2024;;CLI-0212;EMP-507;ENT-SAG;BD-1123;13;164,72;24,30;129,56;Représentant
CMD-101553;11/09/2024;15/09/2024;2024-10-09;CLI-0027;EMP-502;ENT-QC;BD-1169;3;549,00;4,80;276,47;Représentant
CMD-101298;14/08/2024;19-août-24;01/10/2024;CLI-0199;EMP-504;ENT-QC;BD-1179;2;365,34;15,30;226,59;Représentant
CMD-101471;2024-09-04;08/09/2024;27/10/2024;CLI-0195;EMP-506;ENT-QC;BD-1063;2;316,23;14,10;242,15;Représentant
CMD-101667;2024-09-24;28/09/2024;19/11/2024;CLI-0139;EMP-506;ENT-QC;BD-1036;4;218,66;14,80;159,06;Portail web
CMD-100168;19/02/2024;2024-02-28;04/04/2024;CLI-0082;EMP-504;ENT-QC;BD-1169;2;546,35;5,30;276,47;Téléphone
CMD-102322;30/12/2024;08/01/2025;07/02/2025;CLI-0071;EMP-503;ENT-QC;BD-1137;8;41,29;3,60;25,06;Représentant
CMD-100668;31/02/2024;15/05/2024;;CLI-0206;EMP-503;ENT-QC;BD-1004;4;230,01;16,10;155,56;Représentant
CMD-101859;15/10/2024;2024-10-19;24/11/2024;CLI-0019;EMP-502;ENT-QC;BD-1128;4;134,67;7,00;77,25;Représentant
CMD-100830;30/05/2024;06/06/2024;19/07/2024;CLI-0092;EMP-508;ENT-MTL;BD-1108;3;257,48;5,70;166,46;Représentant
CMD-100812;29/05/2024;31/05/2024;28/06/2024;CLI-0001;EMP-508;ENT-QC;BD-1028;2;220,93;6,60;140,77;Portail web
CMD-101331;17/08/2024;2024-08-22;30/09/2024;CLI-0206;EMP-503;ENT-QC;BD-1026;6;376,10;14,20;241,74;Portail web
CMD-101873;16/10/2024;2024-10-25;15/11/2024;CLI-0212;EMP-507;ENT-MTL;BD-1091;24;424,32;25,30;279,07;Portail web
CMD-100848;01/06/2024;06/06/2024;2024-06-30;CLI-0157;EMP-502;ENT-QC;BD-1054;2;405,90;12,90;257,53;Représentant
CMD-100590;30-avr-24;09/05/2024;20/06/2024;CLI-0030;EMP-501;ENT-MTL;BD-1167;2;359,62;3,10;205,42;Courriel
CMD-100669;09/05/2024;18/05/2024;;CLI-0045;EMP-502;ENT-MTL;BD-1012;6;105,09;13,70;68,19;Salon
CMD-100710;15/05/2024;24/05/2024;2024-06-24;CLI-0067;EMP-502;ENT-MTL;BD-1061;3;98,64;16,50;75,23;Représentant
CMD-100047;2024-01-15;18/01/2024;28/02/2024;CLI-0037;EMP-504;ENT-QC;BD-1141;7;396,10;20,70;307,78;Représentant
CMD-101193;01/08/2024;10-août-24;09/08/2024;CLI-0025;EMP-509;ENT-SAG;BD-1117;12;128,98;12,90;98,28;Portail web
CMD-101149;23/07/2024;25/07/2024;2024-09-01;CLI-0038;EMP-507;ENT-MTL;BD-1014;4;38,94;12,90;26,62;Portail web
CMD-101816;09/10/2024;12-oct-24;17/11/2024;CLI-0209;EMP-508;ENT-SAG;BD-1101;19;80,55;25,70;62,94;Représentant
CMD-100270;11/03/2024;13/03/2024;2024-05-03;CLI-0119;EMP-503;ENT-QC;BD-1166;2;388,19;6,60;212,88;Téléphone
CMD-101632;19/09/2024;21-sept-24;29/11/2024;CLI-0128;EMP-502;ENT-SAG;BD-1136;8;179,02;13,80;110,14;Téléphone
CMD-100895;10-juin-24;17/06/2024;27/07/2024;CLI-0133;EMP-508;ENT-SAG;BD-1105;3;222,29;14,20;166,12;Représentant
CMD-101502;2024-09-06;08/09/2024;16/10/2024;CLI-0136;EMP-507;ENT-MTL;BD-1080;0;289,67;12,40;173,12;Téléphone
CMD-101699;27/09/2024;2024-09-29;10/11/2024;CLI-0146;EMP-503;ENT-MTL;BD-1097;4;305,83;16,90;210,05;Courriel
CMD-100151;2024-02-14;22/02/2024;17/03/2024;CLI-0099;EMP-505;ENT-SAG;BD-1056;10;382,50;22,20;287,11;Représentant
CMD-100776;23/05/2024;2024-05-28;26/07/2024;CLI-0089;EMP-502;ENT-MTL;BD-1049;2;41,92;23,30;30,58;Téléphone
CMD-100932;14/06/2024;18-juin-24;08/07/2024;CLI-0073;EMP-501;ENT-QC;BD-1042;4;366,62;16,90;261,53;Représentant
CMD-100515;17/04/2024;25/04/2024;07/05/2024;CLI-0076;EMP-507;ENT-QC;BD-1043;11;410,10;22,30;294,10;Représentant
CMD-100154;14/02/2024;17/02/2024;2024-03-20;CLI-0162;EMP-508;ENT-SAG;BD-1085;1;57,07;15,10;40,90;Représentant
CMD-100938;14/06/2024;18/06/2024;2024-07-18;CLI-0056;EMP-502;ENT-MTL;BD-1092;6;213,18;24,50;140,04;Portail web
CMD-101866;2024-10-15;24/10/2024;09/12/2024;CLI-0067;EMP-502;ENT-SAG;BD-1083;12;263,62;14,20;157,14;Représentant
CMD-100404;02/04/2024;06/04/2024;21-mai-24;CLI-0038;EMP-507;ENT-MTL;BD-1109;4;413,50;10,10;303,82;Portail web
CMD-100973;19/06/2024;28/06/2024;2024-07-26;CLI-0090;EMP-505;ENT-SAG;BD-1155;2;480,57;11,30;322,38;Portail web
CMD-101532;10-sept-24;17/09/2024;26/09/2024;CLI-0182;EMP-503;ENT-QC;BD-1058;6;216,28;11,70;146,46;Courriel
CMD-101343;19/08/2024;2024-08-23;14/10/2024;CLI-0052;EMP-504;ENT-SAG;BD-1061;2;105,40;10,80;75,23;Portail web
CMD-100476;11/04/2024;2024-04-15;23/05/2024;CLI-0118;EMP-504;ENT-QC;BD-1045;1;112,97;13,80;76,76;Représentant
CMD-101454;02/09/2024;2024-09-05;31/10/2024;CLI-0047;EMP-508;ENT-MTL;BD-1096;12;246,30;16,80;170,74;Représentant
CMD-101502;2024-09-06;08/09/2024;16/10/2024;CLI-0136;EMP-507;ENT-MTL;BD-1095;1;90,84;12,40;53,64;Représentant
CMD-102105;14/11/2024;2024-11-21;15/01/2025;CLI-0154;EMP-507;ENT-MTL;BD-1153;12;172,65;13,90;113,61;Portail web
CMD-100544;22/04/2024;27/04/2024;2024-05-22;CLI-0112;EMP-505;ENT-MTL;BD-1055;3;293,44;10,70;209,35;Téléphone
CMD-100087;26-janv-24;02/02/2024;16/03/2024;CLI-0124;EMP-509;ENT-QC;BD-1068;2;525,14;6,90;284,28;Portail web
CMD-101417;28/08/2024;31-août-24;10/10/2024;CLI-0045;EMP-502;ENT-SAG;BD-1004;3;227,91;16,90;155,56;Représentant
CMD-100536;19/04/2024;27/04/2024;2024-05-25;CLI-0123;EMP-501;ENT-MTL;BD-1071;6;464,29;13,00;301,72;Téléphone
CMD-102257;11/12/2024;15/12/2024;2025-02-17;CLI-0187;EMP-507;ENT-MTL;BD-1088;8;561,56;10,80;335,85;Portail web
CMD-100995;24/06/2024;30/06/2024;2024-07-24;CLI-0061;EMP-503;ENT-SAG;BD-1041;6;214,11;15,50;159,88;Courriel
CMD-101868;16/10/2024;23/10/2024;25-nov-24;CLI-0101;EMP-509;ENT-QC;BD-1149;24;177,69;3,00;108,85;Représentant
CMD-100884;07/06/2024;15/06/2024;16-juil-24;CLI-0063;EMP-503;ENT-QC;BD-1051;12;116,57;10,10;78,12;Téléphone
CMD-101910;21/10/2024;30/10/2024;2024-11-13;CLI-0169;EMP-507;ENT-MTL;BD-1003;8;251,91;15,50;188,61;Téléphone
CMD-100302;2024-03-15;24/03/2024;06/05/2024;CLI-0220;EMP-506;ENT-QC;BD-1130;6;477,13;15,50;317,23;Représentant
CMD-101169;2024-07-26;29/07/2024;05/09/2024;CLI-0056;EMP-502;ENT-SAG;BD-1109;5;349,15;24,10;303,82;Portail web
CMD-101754;03/10/2024;10/10/2024;2024-10-29;CLI-0081;EMP-502;ENT-QC;BD-1023;2;335,98;11,00;239,29;Portail web
CMD-101136;22/07/2024;24/07/2024;2024-08-28;CLI-0009;EMP-502;ENT-MTL;BD-1119;7;70,71;23,00;58,44;Représentant
CMD-102188;27/11/2024;05-déc-24;26/12/2024;CLI-0195;EMP-506;ENT-QC;BD-1095;24;90,34;12,90;53,64;Portail web
CMD-101039;01/07/2024;05/07/2024;19/08/2024;CLI-0023;EMP-505;ENT-MTL;BD-1149;2;169,11;7,70;108,85;Représentant
CMD-101975;28/10/2024;30/10/2024;12/11/2024;CLI-0099;EMP-505;ENT-MTL;BD-1129;77;53,28;25,90;45,49;Courriel
CMD-100710;15/05/2024;24/05/2024;24/06/2024;CLI-0067;EMP-502;ENT-MTL;BD-1026;3;366,02;16,50;241,74;Téléphone
CMD-100615;02/05/2024;04/05/2024;24/05/2024;CLI-0009;EMP-502;ENT-MTL;BD-1064;6;96,53;22,90;69,43;Téléphone
CMD-100896;10/06/2024;19/06/2024;2024-07-31;CLI-0166;EMP-503;ENT-QC;BD-1012;2;106,38;12,60;68,19;Téléphone
CMD-100972;19-juin-24;26/06/2024;;CLI-0087;EMP-502;ENT-QC;BD-1118;3;444,65;10,50;336,11;Téléphone
CMD-101177;29/07/2024;06-août-24;10/08/2024;CLI-0036;EMP-505;ENT-QC;BD-1136;8;174,55;15,90;110,14;Courriel
CMD-101886;17/10/2024;2024-10-19;05/12/2024;CLI-0144;EMP-502;ENT-QC;BD-1160;6;69,93;11,20;40,71;Courriel
CMD-100032;2024-01-09;17/01/2024;15/02/2024;CLI-0196;EMP-506;ENT-SAG;BD-1161;4;123,13;8,80;62,84;Téléphone
CMD-101839;11/10/2024;19-oct-24;29/11/2024;CLI-0047;EMP-508;ENT-MTL;BD-1132;24;169,91;14,40;125,81;Représentant
CMD-100788;2024-05-24;01/06/2024;13/07/2024;CLI-0089;EMP-502;ENT-QC;BD-1108;14;205,89;24,60;166,46;Courriel
CMD-101488;06/09/2024;08/09/2024;16-nov-24;CLI-0217;EMP-506;ENT-QC;BD-1042;30;329,14;25,40;261,53;Portail web
CMD-101414;2024-08-28;31/08/2024;07/10/2024;CLI-0012;EMP-501;ENT-QC;BD-1030;9;148,40;18,90;98,88;Portail web
CMD-101796;07-oct-24;11/10/2024;12/11/2024;CLI-0036;EMP-505;ENT-MTL;BD-1073;2;390,60;13,20;255,00;Représentant
CMD-101694;26/09/2024;30/09/2024;2024-10-14;CLI-0074;EMP-507;ENT-MTL;BD-1063;2;299,23;18,80;242,15;Représentant
CMD-101240;06/08/2024;09/08/2024;;CLI-0150;EMP-502;ENT-QC;BD-1016;2;378,50;8,40;219,41;Portail web
CMD-101772;2024-10-03;12/10/2024;06/12/2024;CLI-0010;EMP-504;ENT-MTL;BD-1149;2;176,59;3,60;108,85;Portail web
CMD-100526;18/04/2024;27/04/2024;2024-06-04;CLI-0108;EMP-503;ENT-QC;BD-1064;2;107,67;14,10;69,43;Courriel
CMD-102112;15/11/2024;17/11/2024;29-déc-24;CLI-0059;EMP-504;ENT-MTL;BD-1155;10;408,95;24,50;322,38;Portail web
CMD-102275;2024-12-16;22/12/2024;18/01/2025;CLI-0099;EMP-505;ENT-QC;BD-1060;54;303,47;23,30;241,90;Représentant
CMD-100757;21/05/2024;2024-05-29;11/06/2024;CLI-0210;EMP-503;ENT-QC;BD-1078;3;366,99;4,30;197,64;Téléphone
CMD-101441;31/08/2024;09/09/2024;10-oct-24;CLI-0056;EMP-502;ENT-QC;BD-1013;4;390,26;24,40;308,85;Courriel
CMD-101727;30/09/2024;04/10/2024;17/11/2024;CLI-0059;EMP-504;ENT-MTL;BD-1167;4;289,95;21,90;205,42;Portail web
CMD-102179;2024-11-26;04/12/2024;19/01/2025;CLI-0147;EMP-506;ENT-QC;BD-1131;6;63,49;5,30;36,32;Courriel
CMD-100464;2024-04-10;19/04/2024;23/05/2024;CLI-0172;EMP-502;ENT-SAG;BD-1172;8;393,28;6,00;216,67;Représentant
CMD-101120;17/07/2024;23/07/2024;28/08/2024;CLI-0185;EMP-508;ENT-SAG;BD-1058;7;199,56;18,50;146,46;Représentant
CMD-101436;30-août-24;03/09/2024;07/10/2024;CLI-0141;EMP-502;ENT-MTL;BD-1060;24;333,65;15,70;241,90;Représentant
CMD-102154;21/11/2024;30/11/2024;24-déc-24;CLI-0059;EMP-504;ENT-QC;BD-1136;12;168,41;18,90;110,14;Portail web
CMD-102211;29/11/2024;01/12/2024;2025-02-07;CLI-0121;EMP-508;ENT-MTL;BD-1172;3;353,76;15,50;216,67;Téléphone
CMD-100738;2024-05-17;20/05/2024;21/06/2024;CLI-0143;EMP-503;ENT-QC;BD-1034;4;210,57;11,40;151,89;Représentant
CMD-100755;2024-05-21;26/05/2024;23/06/2024;CLI-0217;EMP-506;ENT-MTL;BD-1048;9;41,90;18,20;32,82;Portail web
CMD-101690;26/09/2024;02-oct-24;21/10/2024;CLI-0210;EMP-503;ENT-QC;BD-1065;8;233,83;6,20;128,81;Portail web
CMD-101162;26/07/2024;30-juil-24;20/09/2024;CLI-0132;EMP-507;ENT-MTL;BD-1120;2;251,30;15,30;182,88;Représentant
CMD-100253;08/03/2024;17/03/2024;30/04/2024;CLI-0029;EMP-506;ENT-SAG;BD-1120;2;237,97;19,80;182,88;Portail web
CMD-101550;11/09/2024;2024-09-13;01/11/2024;CLI-0027;EMP-502;ENT-MTL;BD-1093;3;214,18;4,30;132,18;Téléphone
CMD-101119;17/07/2024;2024-07-22;31/08/2024;CLI-0209;EMP-508;ENT-QC;BD-1020;2;42,80;25,50;32,44;Représentant
CMD-101827;11/10/2024;14/10/2024;22-nov-24;CLI-0010;EMP-504;ENT-QC;BD-1130;2;526,17;6,80;317,23;Représentant
CMD-101311;2024-08-15;24/08/2024;18/09/2024;CLI-0134;EMP-509;ENT-SAG;BD-1015;8;507,49;4,40;318,69;Téléphone
CMD-101176;29-juil-24;07/08/2024;;CLI-0185;EMP-508;ENT-QC;BD-1024;8;255,24;23,60;185,46;Téléphone
CMD-100185;23/02/2024;2024-03-01;18/04/2024;CLI-0029;EMP-506;ENT-MTL;BD-1012;2;94,39;22,50;68,19;Représentant
CMD-100249;2024-03-07;13/03/2024;01/04/2024;CLI-0217;EMP-506;ENT-SAG;BD-1034;2;193,20;18,70;151,89;Représentant
CMD-100805;2024-05-28;06/06/2024;15/06/2024;CLI-0087;EMP-502;ENT-MTL;BD-1023;12;318,44;15,60;239,29;Représentant
CMD-100989;24/06/2024;26/06/2024;27/07/2024;CLI-0041;EMP-508;ENT-QC;BD-1116;1;76,43;13,80;58,93;Salon
CMD-101355;20/08/2024;29/08/2024;2024-10-15;CLI-0074;EMP-507;ENT-MTL;BD-1070;33;60,66;20,40;39,88;Portail web
CMD-102200;28-nov-24;30/11/2024;20/01/2025;CLI-0076;EMP-507;ENT-SAG;BD-1104;9;86,08;22,20;75,12;Représentant
CMD-100072;22/01/2024;2024-01-25;03/02/2024;CLI-0220;EMP-506;ENT-QC;BD-1167;1;320,60;13,60;205,42;Représentant
CMD-101855;14/10/2024;19/10/2024;06-nov-24;CLI-0097;EMP-504;ENT-MTL;BD-1034;8;224,97;5,30;151,89;Représentant
CMD-101920;2024-10-22;29/10/2024;22/11/2024;CLI-0209;EMP-508;ENT-MTL;BD-1077;9;262,35;23,30;167,57;Portail web
CMD-100633;06/05/2024;09/05/2024;18/06/2024;CLI-0099;EMP-505;ENT-QC;BD-1028;7;175,10;25,90;140,77;Portail web
CMD-100501;15/04/2024;18/04/2024;28/05/2024;CLI-0164;EMP-509;ENT-MTL;BD-1070;3;70,80;7,10;39,88;Représentant
CMD-100184;23/02/2024;25/02/2024;2024-04-24;CLI-0148;EMP-501;ENT-QC;BD-1076;8;502,44;10,40;281,11;Représentant
CMD-101113;16/07/2024;23/07/2024;09/09/2024;CLI-0038;EMP-507;ENT-QC;BD-1050;4;426,32;15,40;291,69;Représentant
CMD-101533;10/09/2024;12/09/2024;2024-10-31;CLI-0161;EMP-508;ENT-MTL;BD-1177;1;377,03;7,50;211,22;Représentant
CMD-100423;04/04/2024;13/04/2024;2024-05-11;CLI-0006;EMP-505;ENT-QC;BD-1137;8;38,23;10,70;25,06;Portail web
CMD-100496;2024-04-15;23/04/2024;24/05/2024;CLI-0137;EMP-503;ENT-MTL;BD-1043;6;406,31;23,00;294,10;Représentant
CMD-100148;13/02/2024;22/02/2024;16-mars-24;CLI-0059;EMP-504;ENT-QC;BD-1149;6;136,48;25,50;108,85;Téléphone
CMD-100600;01/05/2024;09-mai-24;17/06/2024;CLI-0045;EMP-502;ENT-SAG;BD-1010;6;136,78;16,10;87,08;Représentant
CMD-100064;2024-01-19;28/01/2024;02/03/2024;CLI-0012;EMP-501;ENT-MTL;BD-1074;12;151,64;21,90;108,27;Téléphone
CMD-102231;04/12/2024;09/12/2024;15-janv-25;CLI-0173;EMP-508;ENT-QC;BD-1056;6;414,19;15,80;287,11;Courriel
CMD-100841;31-mai-24;07/06/2024;09/07/2024;CLI-0020;EMP-508;ENT-QC;BD-1004;3;259,39;5,40;155,56;Téléphone
CMD-102233;04/12/2024;12/12/2024;31/12/2024;CLI-0017;EMP-507;ENT-MTL;BD-1131;6;58,48;12,80;36,32;Téléphone
CMD-101772;03-oct-24;12/10/2024;06/12/2024;CLI-0010;EMP-504;ENT-MTL;BD-1080;3;318,82;3,60;173,12;Représentant
CMD-101550;11-sept-24;13/09/2024;01/11/2024;CLI-0027;EMP-502;ENT-MTL;BD-1073;2;430,46;4,30;255,00;Téléphone
CMD-101384;24/08/2024;2024-09-01;04/10/2024;CLI-0009;EMP-502;ENT-QC;BD-1012;5;94,19;22,60;68,19;Courriel
CMD-101795;07/10/2024;16/10/2024;2024-11-13;CLI-0169;EMP-507;ENT-MTL;BD-1102;1;413,94;14,60;255,33;Téléphone
CMD-101132;19/07/2024;28/07/2024;06-août-24;CLI-0076;EMP-507;ENT-MTL;BD-1114;39;186,99;26,00;149,59;Portail web
CMD-100834;30/05/2024;02/06/2024;19/06/2024;CLI-0132;EMP-507;ENT-SAG;BD-1026;2;392,96;10,40;241,74;Courriel
CMD-101172;29/07/2024;07-août-24;17/09/2024;CLI-0209;EMP-508;ENT-SAG;BD-1047;10;80,90;24,10;70,06;Portail web
CMD-101169;26/07/2024;2024-07-29;05/09/2024;CLI-0056;EMP-502;ENT-SAG;BD-1008;5;177,49;24,10;128,94;Représentant
CMD-102203;29/11/2024;08/12/2024;2025-01-21;CLI-0163;EMP-505;ENT-MTL;BD-1155;8;497,21;8,20;322,38;Représentant
CMD-101427;2024-08-29;06/09/2024;19/10/2024;CLI-0116;EMP-509;ENT-MTL;BD-1024;2;295,14;11,70;185,46;N/A
CMD-100941;2024-06-14;19/06/2024;31/07/2024;CLI-0138;EMP-506;ENT-SAG;BD-1133;2;96,21;5,10;61,66;Représentant
CMD-101551;11/09/2024;19/09/2024;22-oct-24;CLI-0059;EMP-504;ENT-MTL;BD-1087;16;310,96;19,40;211,22;Téléphone
CMD-102201;28/11/2024;01/12/2024;03/01/2025;CLI-0129;EMP-508;ENT-SAG;BD-1086;3;126,52;8,10;80,72;Courriel
CMD-101580;13/09/2024;21-sept-24;06/11/2024;CLI-0042;EMP-505;ENT-MTL;BD-1052;4;276,20;10,10;179,27;Portail web
CMD-101389;26/08/2024;01/09/2024;13-oct-24;CLI-0207;EMP-501;ENT-SAG;BD-1060;4;361,71;8,60;241,90;Représentant
CMD-100515;17/04/2024;25/04/2024;2024-05-07;CLI-0076;EMP-507;ENT-QC;BD-1062;1;139,63;22,30;112,54;Courriel
CMD-102308;26/12/2024;01/01/2025;03/02/2025;CLI-0154;EMP-507;ENT-SAG;BD-1150;3;522,33;16,50;339,92;Représentant
CMD-101114;16/07/2024;24/07/2024;14-sept-24;CLI-0028;EMP-509;ENT-QC;BD-1167;8;338,71;8,80;205,42;Portail web
CMD-102077;11/11/2024;17/11/2024;2024-12-21;CLI-0099;EMP-505;ENT-MTL;BD-1164;13;153,60;21,20;98,38;Portail web
CMD-100888;2024-06-07;11/06/2024;18/07/2024;CLI-0194;EMP-506;ENT-MTL;BD-1111;12;205,76;7,10;145,84;Représentant
CMD-101327;16/08/2024;23/08/2024;28-sept-24;CLI-0188;EMP-506;ENT-QC;BD-1051;24;112,78;13,00;78,12;Représentant
CMD-100857;03/06/2024;08/06/2024;2024-07-26;CLI-0188;EMP-506;ENT-MTL;BD-1035;6;41,48;14,30;30,00;Représentant
CMD-100574;2024-04-26;01/05/2024;27/06/2024;CLI-0137;EMP-503;ENT-MTL;BD-1160;12;62,64;20,50;40,71;Portail web
CMD-101415;28/08/2024;02/09/2024;2024-10-17;CLI-0185;EMP-508;ENT-MTL;BD-1037;35;23,25;22,30;16,31;Salon
