NO COMMANDE;DATE COMMANDE;DATE LIVRAISON;DATE PAIEMENT;CODE CLIENT;REPRESENTANT;ENTREPOT;CODE ARTICLE;QTE;PRIX UNITAIRE;REMISE %;COUT UNITAIRE;CANAL DE VENTE
CMD-102908;31/02/2024;2025-04-17;03/06/2025;CLI-0054;EMP-507;ENT-MTL;BD-1171;12;137,80;13,00;85,46;Portail web
CMD-102382;14/01/2025;17-janv-25;05/03/2025;CLI-0190;EMP-504;ENT-MTL;BD-1152;8;448,88;6,70;271,40;Représentant
CMD-102813;02/04/2025;2025-04-05;17/05/2025;CLI-0208;EMP-507;ENT-MTL;BD-1025;12;203,78;12,80;149,35;Représentant
CMD-104059;2025-09-05;09/09/2025;26/10/2025;CLI-0194;EMP-506;ENT-MTL;BD-1037;24;28,01;6,40;16,65;Représentant
CMD-103977;28/08/2025;05/09/2025;2025-10-20;CLI-0132;EMP-507;ENT-QC;BD-1049;3;47,53;13,00;31,22;Représentant
CMD-104078;2025-09-08;11/09/2025;30/10/2025;CLI-0217;EMP-506;ENT-QC;BD-1044;13;253,85;21,40;199,55;Représentant
CMD-104763;06/11/2025;08-nov-25;22/12/2025;CLI-0129;EMP-508;ENT-QC;BD-1065;12;236,82;5,00;155,19;Représentant
CMD-103655;16/07/2025;21/07/2025;;CLI-0154;EMP-507;ENT-MTL;BD-1112;8;97,41;15,20;67,02;Portail web
CMD-104024;02-sept-25;08/09/2025;11/10/2025;CLI-0220;EMP-506;ENT-QC;BD-1179;4;369,31;14,40;231,35;Représentant
CMD-103763;05/08/2025;09-août-25;;CLI-0165;EMP-507;ENT-MTL;BD-1063;4;336,36;8,70;247,24;Représentant
CMD-104054;05/09/2025;07/09/2025;09-oct-25;CLI-0193;EMP-509;ENT-QC;BD-1111;3;190,04;14,20;148,90;Portail web
CMD-104606;23/10/2025;2025-10-31;29/12/2025;CLI-0209;EMP-508;ENT-QC;BD-1179;21;324,80;24,70;231,35;Représentant
CMD-104563;17/10/2025;19/10/2025;;CLI-0193;EMP-509;ENT-QC;BD-1075;2;90,56;10,10;71,97;Courriel
CMD-102732;20/03/2025;23/03/2025;2025-05-18;CLI-0083;EMP-507;ENT-QC;BD-1175;3;162,61;4,20;96,85;Représentant
CMD-104889;2025-11-21;23/11/2025;;CLI-0187;EMP-507;ENT-SAG;BD-1030;12;152,63;16,60;119,13;Portail web
CMD-104869;20/11/2025;29/11/2025;2025-12-25;CLI-0193;EMP-509;ENT-MTL;BD-1140;8;56,89;10,50;41,26;Portail web
CMD-104656;28/10/2025;01/11/2025;2025-12-11;CLI-0090;EMP-505;ENT-SAG;BD-1075;1;85,11;15,50;71,97;Portail web
CMD-104579;21/10/2025;2025-10-25;15/12/2025;CLI-0045;EMP-502;ENT-MTL;BD-1069;2;331,38;16,90;239,15;Courriel
CMD-104619;24/10/2025;30/10/2025;25-nov-25;CLI-0076;EMP-507;ENT-MTL;BD-1071;4;417,51;21,80;363,51;Représentant
CMD-104232;20/09/2025;26/09/2025;02/11/2025;CLI-0212;EMP-507;ENT-QC;BD-1075;11;81,58;19,00;71,97;Portail web
CMD-103332;03-juin-25;05/06/2025;30/07/2025;CLI-0137;EMP-503;ENT-MTL;BD-1110;4;221,14;22,10;182,67;Représentant
CMD-102631;06/03/2025;15-mars-25;06/05/2025;CLI-0012;EMP-501;ENT-QC;BD-1150;6;510,60;18,40;347,06;Représentant
CMD-104398;06-oct-25;10/10/2025;14/12/2025;CLI-0029;EMP-506;ENT-MTL;BD-1127;2;244,87;18,70;174,31;Portail web
CMD-103750;04-août-25;08/08/2025;23/09/2025;CLI-0035;EMP-503;ENT-MTL;BD-1173;12;351,63;11,80;212,35;Téléphone
CMD-104984;2025-12-05;07/12/2025;;CLI-0095;EMP-505;ENT-MTL;BD-1134;1;100,57;8,50;61,77;Représentant
CMD-103919;20/08/2025;22-août-25;04/09/2025;CLI-0002;EMP-509;ENT-QC;BD-1063;6;351,22;4,60;247,24;Salon
CMD-104899;25/11/2025;28/11/2025;;CLI-0074;EMP-507;ENT-QC;BD-1178;12;160,03;22,10;119,43;Téléphone
CMD-103110;2025-05-09;12/05/2025;05/07/2025;CLI-0011;EMP-507;ENT-MTL;BD-1164;8;189,01;3,10;100,45;Représentant
CMD-103094;2025-05-07;15/05/2025;02/07/2025;CLI-0082;EMP-504;ENT-QC;BD-1120;8;285,96;3,70;186,72;Représentant
CMD-102580;26/02/2025;05-mars-25;13/04/2025;CLI-0130;EMP-508;ENT-MTL;BD-1070;8;60,80;20,20;40,72;Représentant
CMD-102433;23/01/2025;26/01/2025;13/03/2025;CLI-0087;EMP-502;ENT-QC;BD-1142;12;137,76;15,50;100,93;Représentant
CMD-102805;01/04/2025;07/04/2025;;CLI-0106;EMP-501;ENT-MTL;BD-1097;6;325,15;11,60;214,46;Représentant
CMD-103902;19/08/2025;27/08/2025;2025-10-15;CLI-0012;EMP-501;ENT-MTL;BD-1036;71;195,46;23,90;191,63;Représentant
CMD-102763;2025-03-26;03/04/2025;30/04/2025;CLI-0106;EMP-501;ENT-QC;BD-1076;4;501,36;10,60;287,01;Représentant
CMD-104154;15/09/2025;18/09/2025;2025-11-11;CLI-0081;EMP-502;ENT-SAG;BD-1055;6;292,31;11,00;213,75;Représentant
CMD-104350;30/09/2025;09/10/2025;23-nov-25;CLI-0057;EMP-507;ENT-SAG;BD-1008;3;195,21;16,50;155,34;Représentant
CMD-102682;13/03/2025;17/03/2025;18-mai-25;CLI-0141;EMP-502;ENT-MTL;BD-1001;4;288,20;14,00;186,13;Représentant
CMD-102978;2025-04-23;26/04/2025;11/06/2025;CLI-0031;EMP-509;ENT-QC;BD-1134;2;91,66;16,60;61,77;Portail web
CMD-103861;15/08/2025;20/08/2025;2025-09-21;CLI-0009;EMP-502;ENT-QC;BD-1031;19;402,26;22,60;300,62;Représentant
CMD-104701;31/10/2025;04/11/2025;;CLI-0025;EMP-509;ENT-QC;BD-1117;6;130,74;11,80;100,34;Portail web
CMD-104608;23/10/2025;27/10/2025;2025-12-21;CLI-0034;EMP-507;ENT-MTL;BD-1108;6;236,05;13,60;169,96;Téléphone
CMD-103429;16-juin-25;25/06/2025;30/07/2025;CLI-0175;EMP-505;ENT-QC;BD-1105;1;251,21;3,00;169,61;Téléphone
CMD-105063;22/12/2025;29/12/2025;;CLI-0124;EMP-509;ENT-QC;BD-1168;6;389,22;2,70;229,43;Représentant
CMD-103788;07/08/2025;2025-08-13;20/10/2025;CLI-0137;EMP-503;ENT-MTL;BD-1062;2;145,16;19,20;135,59;Représentant
CMD-104762;06/11/2025;14/11/2025;05-déc-25;CLI-0212;EMP-507;ENT-QC;BD-1078;16;289,03;24,60;238,11;Représentant
CMD-104231;19/09/2025;2025-09-26;11/11/2025;CLI-0044;EMP-505;ENT-QC;BD-1068;3;482,15;14,50;342,49;Portail web
CMD-102816;02/04/2025;04/04/2025;2025-06-06;CLI-0035;EMP-503;ENT-SAG;BD-1022;6;378,58;16,70;252,94;Représentant
CMD-104019;2025-09-02;07/09/2025;13/10/2025;CLI-0163;EMP-505;ENT-MTL;BD-1036;2;251,22;2,20;191,63;Portail web
CMD-103555;2025-07-01;09/07/2025;03/08/2025;CLI-0008;EMP-506;ENT-QC;BD-1025;3;226,94;2,90;149,35;Représentant
CMD-104964;02/12/2025;10/12/2025;;CLI-0037;EMP-504;ENT-QC;BD-1162;34;106,60;22,20;68,38;Courriel
CMD-103519;2025-06-26;29/06/2025;05/08/2025;CLI-0080;EMP-506;ENT-SAG;BD-1019;24;260,50;13,50;205,07;Représentant
CMD-102913;15/04/2025;19/04/2025;09/06/2025;CLI-0019;EMP-502;ENT-QC;BD-1052;4;299,58;2,40;183,03;Représentant
CMD-104734;04/11/2025;2025-11-08;15/12/2025;CLI-0154;EMP-507;ENT-MTL;BD-1154;6;445,26;16,70;329,92;Courriel
CMD-103466;2025-06-19;24/06/2025;05/08/2025;CLI-0108 ;EMP-503;ENT-MTL;BD-1106;8;474,81;10,50;340,08;Représentant
CMD-102914;15/04/2025;22/04/2025;14-juin-25;CLI-0036;EMP-505;ENT-QC;BD-1151;6;138,20;13,10;92,25;Courriel
CMD-102935;17/04/2025;22/04/2025;24/05/2025;CLI-0046;EMP-508;ENT-SAG;BD-1109;6;435,55;5,30;310,20;Portail web
CMD-104051;04/09/2025;08/09/2025;10-oct-25;CLI-0017;EMP-507;ENT-MTL;BD-1060;1;333,87;15,60;291,44;Portail web
CMD-102935;2025-04-17;22/04/2025;24/05/2025;CLI-0046;EMP-508;ENT-SAG;BD-1056;3;465,64;5,30;293,14;Représentant
CMD-102900;14/04/2025;2025-04-22;27/06/2025;CLI-0053;EMP-509;ENT-SAG;BD-1051;8;109,74;15,40;79,76;Portail web
CMD-103458;19/06/2025;2025-06-26;20/07/2025;CLI-0173;EMP-508;ENT-SAG;BD-1002;6;404,41;13,70;298,72;Portail web
CMD-103474;2025-06-21;23/06/2025;23/07/2025;CLI-0088;EMP-504;ENT-MTL;BD-1105;3;220,00;15,10;169,61;Représentant
CMD-104352;30/09/2025;07-oct-25;22/11/2025;CLI-0089;EMP-502;ENT-QC;BD-1181;7;503,54;19,40;312,40;Représentant
CMD-102697;2025-03-14;22/03/2025;25/05/2025;CLI-0006;EMP-505;ENT-MTL;BD-1051;12;115,85;10,70;79,76;Téléphone
CMD-103579;2025-07-04;10/07/2025;13/08/2025;CLI-0183;EMP-506;ENT-MTL;BD-1006;3;313,44;6,40;182,47;Portail web
CMD-102825;03/04/2025;2025-04-06;30/05/2025;CLI-0093;EMP-508;ENT-MTL;BD-1028;8;203,24;14,00;143,73;Représentant
CMD-103999;01-sept-25;04/09/2025;07/10/2025;CLI-0212;EMP-507;ENT-QC;BD-1065;20;203,07;18,60;155,19;Représentant
CMD-103930;2025-08-22;29/08/2025;25/10/2025;CLI-0050;EMP-502;ENT-QC;BD-1050;4;434,67;13,80;297,82;Représentant
CMD-102632;06/03/2025;15/03/2025;;CLI-0036;EMP-505;ENT-SAG;BD-1152;3;421,88;12,30;271,40;Représentant
CMD-103839;13/08/2025;16/08/2025;06/10/2025;CLI-0063;EMP-503;ENT-QC;BD-1063;8;331,12;10,10;247,24;Représentant
CMD-102572;2025-02-22;27/02/2025;30/04/2025;CLI-0028;EMP-509;ENT-SAG;BD-1172;3;398,69;4,80;221,22;Téléphone
CMD-103188;2025-05-19;27/05/2025;;CLI-0128;EMP-502;ENT-MTL;BD-1003;8;267,20;10,40;227,23;Représentant
CMD-103455;19/06/2025;25-juin-25;02/08/2025;CLI-0209;EMP-508;ENT-QC;BD-1177;8;312,74;23,30;215,66;Téléphone
CMD-102573;24/02/2025;26/02/2025;2025-05-06;CLI-0037;EMP-504;ENT-MTL;BD-1150;25;497,69;20,50;347,06;Représentant
CMD-103243;23/05/2025;2025-05-28;13/07/2025;CLI-0073;EMP-501;ENT-SAG;BD-1039;8;173,26;12,50;122,17;Représentant
CMD-104726;03/11/2025;07/11/2025;2025-12-21;CLI-0202;EMP-504;ENT-MTL;BD-1031;2;508,48;2,10;300,62;Portail web
CMD-103825;12/08/2025;15-août-25;26/09/2025;CLI-0123;EMP-501;ENT-MTL;BD-1016;12;358,64;13,20;224,02;Téléphone
CMD-102900;2025-04-14;22/04/2025;27/06/2025;CLI-0053;EMP-509;ENT-SAG;BD-1011;1;444,45;15,40;294,52;Salon
CMD-103517;26/06/2025;30/06/2025;09-sept-25;CLI-0134;EMP-509;ENT-MTL;BD-1023;3;351,14;7,00;244,32;Portail web
CMD-102403;17/01/2025;23/01/2025;2025-03-01;cli-0137;EMP-503;ENT-MTL;BD-1170;9;28,35;19,40;16,95;Représentant
CMD-104576;2025-10-20;29/10/2025;16/11/2025;CLI-0185;EMP-508;ENT-QC;BD-1154;29;398,75;25,40;329,92;Représentant
CMD-103273;27/05/2025;02/06/2025;18/07/2025;CLI-0210;EMP-503;ENT-MTL;BD-1039;24;186,97;5,60;122,17;Représentant
CMD-104750;05/11/2025;12/11/2025;2025-12-28;CLI-0025;EMP-509;ENT-MTL;BD-1075;2;89,41;11,30;71,97;Représentant
CMD-103473;20/06/2025;27/06/2025;12-août-25;CLI-0031;EMP-509;ENT-SAG;BD-1115;6;62,21;16,70;47,23;Portail web
CMD-103990;29/08/2025;04/09/2025;06-oct-25;CLI-0100;EMP-505;ENT-MTL;BD-1003;2;275,95;7,50;227,23;Téléphone
CMD-102530;14-févr-25;23/02/2025;24/03/2025;CLI-0148;EMP-501;ENT-MTL;BD-1107;2;196,89;10,60;150,54;Courriel
CMD-104268;24/09/2025;28/09/2025;05-déc-25;CLI-0217;EMP-506;ENT-MTL;BD-1050;11;406,55;19,40;297,82;Courriel
CMD-104213;18/09/2025;2025-09-23;04/11/2025;CLI-0009;EMP-502;ENT-QC;BD-1045;4;99,96;23,70;78,37;Téléphone
CMD-104005;2025-09-01;08/09/2025;22/10/2025;CLI-0006;EMP-505;ENT-QC;BD-1035;6;42,92;11,30;30,63;Téléphone
CMD-103706;26/07/2025;02/08/2025;09/09/2025;CLI-0209;EMP-508;ENT-QC;BD-1037;9;24,25;19,00;16,65;Représentant
CMD-103891;2025-08-19;25/08/2025;;CLI-0089;EMP-502;ENT-QC;BD-1052;3;235,63;23,30;183,03;Représentant
CMD-103415;2025-06-13;16/06/2025;23/07/2025;CLI-0153;EMP-507;ENT-QC;BD-1054;4;390,67;16,10;262,94;Portail web
CMD-102732;20/03/2025;23/03/2025;2025-05-18;CLI-0083;EMP-507;ENT-QC;BD-1065;8;238,90;4,20;131,52;Représentant
CMD-102621;05/03/2025;12/03/2025;2025-04-09;CLI-0212;EMP-507;ENT-QC;BD-1176;4;506,08;19,70;328,78;Représentant
CMD-103808;2025-08-11;16/08/2025;20/10/2025;CLI-0024;EMP-504;ENT-MTL;BD-1055;12;313,48;4,60;213,75;Téléphone
CMD-105034;2025-12-17;26/12/2025;;CLI-0209;EMP-508;ENT-QC;BD-1152;11;382,06;20,60;271,40;Téléphone
CMD-103910;20/08/2025;23/08/2025;17/10/2025;CLI-0099;EMP-505;ENT-QC;BD-1026;23;335,53;23,50;246,82;Téléphone
CMD-102816;02/04/2025;04/04/2025;06/06/2025;CLI-0035;EMP-503;ENT-SAG;BD-1092;4;235,10;16,70;142,98;Représentant
CMD-103561;02/07/2025;09-juil-25;09/09/2025;CLI-0209;EMP-508;ENT-MTL;BD-1031;18;400,19;23,00;300,62;Courriel
CMD-102901;14/04/2025;21/04/2025;27/05/2025;CLI-0056;EMP-502;ENT-QC;BD-1048;6;38,57;24,70;33,51;Représentant
CMD-103193;19/05/2025;2025-05-21;30/07/2025;CLI-0102;EMP-506;ENT-SAG;BD-1023;1;356,42;5,60;244,32;Portail web
CMD-103528;27-juin-25;04/07/2025;21/07/2025;CLI-0079;EMP-509;ENT-MTL;BD-1038;8;527,77;4,40;319,94;Courriel
CMD-104648;2025-10-27;04/11/2025;10/12/2025;CLI-0167;EMP-506;ENT-QC;BD-1095;6;96,35;7,10;64,62;Portail web
CMD-105003;11/12/2025;14-déc-25;;CLI-0066;EMP-507;ENT-MTL;BD-1128;4;128,09;11,60;78,87;Représentant
CMD-103905;20-août-25;26/08/2025;;CLI-0099;EMP-505;ENT-MTL;BD-1016;2;320,03;22,60;224,02;Représentant
CMD-104619;2025-10-24;30/10/2025;25/11/2025;CLI-0076;EMP-507;ENT-MTL;BD-1015;10;415,39;21,80;325,38;Téléphone
CMD-103853;14/08/2025;19/08/2025;04/10/2025;CLI-0136;EMP-507;ENT-MTL;BD-1005;2;288,66;11,70;208,35;Représentant
CMD-104247;22/09/2025;25/09/2025;2025-11-14;CLI-0076;EMP-507;ENT-QC;BD-1169;7;472,28;18,10;282,28;Portail web
CMD-104448;09/10/2025;12/10/2025;04-déc-25;CLI-0118;EMP-504;ENT-QC;BD-1163;4;541,60;11,70;300,77;Représentant
CMD-102472;01/02/2025;03-févr-25;24/03/2025;CLI-0130;EMP-508;ENT-MTL;BD-1151;3;119,30;25,00;92,25;Représentant
CMD-104061;05/09/2025;2025-09-11;21/11/2025;CLI-0060;EMP-508;ENT-QC;BD-1131;24;62,38;6,90;37,08;Portail web
CMD-104050;2025-09-04;07/09/2025;11/10/2025;CLI-0185;EMP-508;ENT-QC;BD-1056;22;391,29;20,40;293,14;Représentant
CMD-103960;26-août-25;28/08/2025;13/11/2025;CLI-0048;EMP-508;ENT-SAG;BD-1011;3;471,59;10,20;294,52;Téléphone
CMD-103850;14/08/2025;19/08/2025;2025-10-17;CLI-0151;EMP-504;ENT-SAG;BD-1049;6;51,62;5,50;31,22;Téléphone
CMD-102811;01/04/2025;08-avr-25;06/06/2025;CLI-0076;EMP-507;ENT-MTL;BD-1053;9;262,95;19,60;180,55;Téléphone
CMD-104803;12/11/2025;19-nov-25;;CLI-0101;EMP-509;ENT-MTL;BD-1149;1;167,55;8,50;111,14;Représentant
CMD-104730;04/11/2025;12/11/2025;15-déc-25;CLI-0071;EMP-503;ENT-MTL;BD-1071;12;517,98;3,00;363,51;Portail web
CMD-102775;27/03/2025;05/04/2025;2025-05-17;CLI-0130;EMP-508;ENT-MTL;BD-1106;8;423,00;20,30;340,08;Représentant
CMD-102924;16/04/2025;19/04/2025;2025-05-03;CLI-0121;EMP-508;ENT-SAG;BD-1168;3;352,83;11,80;229,43;Représentant
CMD-104976;04-déc-25;08/12/2025;;CLI-0009;EMP-502;ENT-MTL;BD-1092;18;212,66;24,60;168,72;Représentant
CMD-104132;12/09/2025;2025-09-21;14/10/2025;CLI-0145;EMP-504;ENT-MTL;BD-1134;24;104,66;4,80;61,77;Téléphone
CMD-103202;20/05/2025;22/05/2025;19/06/2025;CLI-0080;EMP-506;ENT-QC;BD-1141;6;428,19;14,20;314,24;Téléphone
CMD-103902;19-août-25;27/08/2025;15/10/2025;CLI-0012;EMP-501;ENT-MTL;BD-1003;11;226,98;23,90;227,23;Portail web
CMD-104673;29/10/2025;06/11/2025;29-déc-25;CLI-0059;EMP-504;ENT-QC;BD-1125;6;330,16;24,90;291,24;Portail web
CMD-103988;29/08/2025;03/09/2025;2025-11-12;CLI-0131;EMP-502;ENT-SAG;BD-1029;6;325,75;16,90;243,45;Représentant
CMD-102426;22/01/2025;2025-01-26;24/02/2025;CLI-0112;EMP-505;ENT-QC;BD-1151;24;135,11;15,00;92,25;Téléphone
CMD-103118;09/05/2025;18/05/2025;2025-06-26;CLI-0115;EMP-509;ENT-MTL;BD-1176;6;566,40;10,20;328,78;Portail web
CMD-102614;04/03/2025;08/03/2025;21-avr-25;CLI-0080;EMP-506;ENT-QC;BD-1169;12;482,50;16,30;282,28;Téléphone
CMD-102814;2025-04-02;06/04/2025;05/05/2025;CLI-0185;EMP-508;ENT-QC;BD-1125;5;330,81;24,80;291,24;Représentant
CMD-103795;08-août-25;13/08/2025;29/09/2025;CLI-0004;EMP-505;ENT-SAG;BD-1006;2;310,43;7,30;182,47;Salon
CMD-102363;08/01/2025;15/01/2025;14/02/2025;CLI-0132;EMP-507;ENT-QC;BD-1127;1;251,40;16,60;174,31;Portail web
CMD-104454;09/10/2025;13-oct-25;04/11/2025;CLI-0194;EMP-506;ENT-SAG;BD-1102;12;457,82;5,60;260,69;Portail web
CMD-103103;2025-05-07;15/05/2025;30/06/2025;CLI-0209;EMP-508;ENT-MTL;BD-1174;7;240,00;18,70;169,01;Courriel
CMD-104817;14/11/2025;16-nov-25;;CLI-0016;EMP-505;ENT-MTL;BD-1073;6;419,99;6,60;307,22;Téléphone
CMD-102699;14/03/2025;23/03/2025;;CLI-0149;EMP-501;ENT-SAG;BD-1123;3;211,80;2,60;132,28;Représentant
CMD-104604;22/10/2025;28/10/2025;2025-12-01;CLI-0059;EMP-504;ENT-SAG;BD-1176;2;477,48;24,30;328,78;Téléphone
CMD-103263;27/05/2025;31-mai-25;19/07/2025;CLI-0017;EMP-507;ENT-QC;BD-1050;4;418,51;17,00;297,82;Représentant
CMD-104824;2025-11-14;19/11/2025;;CLI-0051;EMP-509;ENT-QC;BD-1145;4;169,17;8,10;111,12;Téléphone
CMD-103240;23/05/2025;01/06/2025;2025-06-30;CLI-0056;EMP-502;ENT-MTL;BD-1116;8;68,17;23,10;60,17;Représentant
CMD-103353;2025-06-06;11/06/2025;22/07/2025;CLI-0139;EMP-506;ENT-MTL;BD-1152;6;402,95;16,20;271,40;Téléphone
CMD-104667;28/10/2025;05/11/2025;09/12/2025;CLI-0056;EMP-502;ENT-MTL;BD-1100;7;412,88;23,00;369,19;Courriel
CMD-103560;02/07/2025;2025-07-05;30/08/2025;CLI-0130;EMP-508;ENT-QC;BD-1059;3;408,99;22,40;391,48;Portail web
CMD-104666;28/10/2025;04/11/2025;;CLI-0012;EMP-501;ENT-QC;BD-1129;8;56,57;21,30;46,45;Représentant
CMD-102810;01/04/2025;2025-04-07;30/05/2025;CLI-0057;EMP-507;ENT-SAG;BD-1064;6;109,00;13,00;70,89;Représentant
CMD-104336;30/09/2025;2025-10-03;25/11/2025;CLI-0074;EMP-507;ENT-SAG;BD-1134;7;89,13;18,90;61,77;Courriel
CMD-103047;2025-05-01;06/05/2025;23/06/2025;CLI-0049;EMP-508;ENT-SAG;BD-1181;3;528,38;15,40;312,40;Portail web
CMD-103847;14-août-25;19/08/2025;04/10/2025;CLI-0042;EMP-505;ENT-MTL;BD-1033;2;156,34;16,60;113,22;Représentant
CMD-103480;23-juin-25;01/07/2025;30/08/2025;CLI-0130;EMP-508;ENT-QC;BD-1063;47;287,99;21,80;247,24;Représentant
CMD-104790;11/11/2025;20/11/2025;2025-12-26;CLI-0218;EMP-503;ENT-QC;BD-1015;24;498,66;6,10;325,38;Représentant
CMD-102367;09/01/2025;13/01/2025;17/02/2025;CLI-0162;EMP-508;ENT-QC;BD-1107;3;192,20;12,70;150,54;Téléphone
CMD-104713;;07/11/2025;13/12/2025;CLI-0076;EMP-507;ENT-QC;BD-1137;6;34,88;18,50;25,59;Représentant
CMD-102900;2025-04-14;22/04/2025;27/06/2025;CLI-0053;EMP-509;ENT-SAG;BD-1045;2;110,92;15,40;78,37;Salon
CMD-102516;12/02/2025;21/02/2025;2025-03-17;CLI-0084;EMP-503;ENT-MTL;BD-1111;1;193,44;12,70;148,90;Représentant
CMD-102398;16/01/2025;2025-01-19;28/02/2025;CLI-0023;EMP-505;ENT-MTL;BD-1027;3;439,91;4,00;254,96;Portail web
CMD-104444;09/10/2025;11/10/2025;16-nov-25;CLI-0206;EMP-503;ENT-QC;BD-1098;6;378,97;14,00;309,76;Représentant
CMD-104838;18/11/2025;2025-11-26;;CLI-0050;EMP-502;ENT-QC;BD-1091;6;495,65;12,70;336,22;Téléphone
CMD-102482;04/02/2025;2025-02-06;11/04/2025;CLI-0121;EMP-508;ENT-QC;BD-1048;8;44,47;13,20;33,51;Portail web
CMD-104003;01-sept-25;06/09/2025;07/10/2025;CLI-0004;EMP-505;ENT-MTL;BD-1067;12;39,54;5,00;28,64;Représentant
CMD-104443;09/10/2025;16/10/2025;2025-12-18;CLI-0132;EMP-507;ENT-QC;BD-1096;2;255,44;13,70;205,70;Représentant
CMD-104589;21/10/2025;24/10/2025;27/11/2025;  CLI-0012;EMP-501;ENT-SAG;BD-1087;58;297,62;22,80;215,66;Portail web
CMD-105050;18/12/2025;20/12/2025;;CLI-0107;EMP-506;ENT-MTL;BD-1173;3;364,90;8,50;212,35;Représentant
CMD-104960;02/12/2025;06/12/2025;;CLI-0148;EMP-501;ENT-MTL;BD-1152;2;408,23;15,10;271,40;Représentant
CMD-104098;09/09/2025;2025-09-15;27/10/2025;CLI-0044;EMP-505;ENT-QC;BD-1157;12;44,93;14,20;25,21;Portail web
CMD-104709;2025-10-31;09/11/2025;;CLI-0017;EMP-507;ENT-QC;BD-1177;4;348,78;14,40;215,66;Salon
CMD-103582;2025-07-04;10/07/2025;30/08/2025;CLI-0067;EMP-502;ENT-QC;BD-1165;1;157,90;14,20;107,92;Représentant
CMD-102339;03/01/2025;08/01/2025;20-févr-25;CLI-0049;EMP-508;ENT-QC;BD-1064;1;104,81;16,30;70,89;Portail web
CMD-104193;2025-09-17;25/09/2025;25/11/2025;CLI-0034;EMP-507;ENT-SAG;BD-1055;8;284,70;13,30;213,75;Représentant
CMD-103802;08/08/2025;14-août-25;02/10/2025;CLI-0088;EMP-504;ENT-QC;BD-1063;3;329,65;10,50;247,24;Représentant
CMD-102486;05-févr-25;12/02/2025;22/03/2025;CLI-0139;EMP-506;ENT-MTL;BD-1044;6;279,17;13,60;199,55;Représentant
CMD-104949;01/12/2025;08-déc-25;;CLI-0005;EMP-503;ENT-SAG;BD-1178;12;193,62;5,70;119,43;Représentant
CMD-102370;;12/01/2025;;CLI-0137;EMP-503;ENT-SAG;BD-1149;6;139,50;23,80;111,14;Représentant
CMD-104943;28/11/2025;05-déc-25;;CLI-0010;EMP-504;ENT-QC;BD-1023;8;348,28;7,70;244,32;Représentant
CMD-104106;10/09/2025;2025-09-14;16/10/2025;CLI-0026;EMP-506;ENT-MTL;BD-1158;1;290,19;17,00;184,61;Représentant
CMD-102460;30-janv-25;05/02/2025;26/03/2025;CLI-0209;EMP-508;ENT-SAG;BD-1144;17;136,20;23,70;98,33;Portail web
CMD-102807;01/04/2025;2025-04-09;21/05/2025;CLI-0050;EMP-502;ENT-MTL;BD-1098;24;376,54;14,60;262,51;Portail web
CMD-102721;2025-03-19;24/03/2025;20/05/2025;CLI-0212;EMP-507;ENT-QC;BD-1173;13;302,32;24,20;212,35;Représentant
CMD-102359;2025-01-08;15/01/2025;12/02/2025;CLI-0009;EMP-502;ENT-SAG;BD-1079;9;205,27;22,20;147,87;Courriel
CMD-102489;05/02/2025;07/02/2025;24/03/2025;CLI-0186;EMP-507;ENT-QC;BD-1029;3;381,30;2,70;243,45;Représentant
CMD-104725;03/11/2025;2025-11-05;19/12/2025;CLI-0009;EMP-502;ENT-QC;BD-1134;15;88,91;19,10;61,77;Portail web
CMD-102565;21/02/2025;28/02/2025;2025-04-10;CLI-0207;EMP-501;ENT-QC;BD-1086;4;131,76;4,40;82,42;Téléphone
CMD-102397;2025-01-16;21/01/2025;25/02/2025;CLI-0184;EMP-503;ENT-MTL;BD-1140;6;59,69;6,00;41,26;Portail web
CMD-104576;20/10/2025;29/10/2025;16/11/2025;CLI-0185;EMP-508;ENT-QC;BD-1159;2;215,56;25,40;169,65;Représentant
CMD-105067;22/12/2025;2025-12-27;;CLI-0037;EMP-504;ENT-MTL;BD-1153;22;160,20;20,10;116,00;Représentant
CMD-103367;09/06/2025;2025-06-11;12/08/2025;CLI-0099;EMP-505;ENT-QC;BD-1044;11;264,58;18,10;199,55;Portail web
CMD-105038;17/12/2025;19/12/2025;;CLI-0217;EMP-506;ENT-QC;BD-1062;11;141,10;21,50;135,59;Représentant
CMD-104165;15/09/2025;17/09/2025;09/11/2025;CLI-0026;EMP-506;ENT-QC;BD-1093;3;197,77;11,60;159,25;Représentant
CMD-102857;2025-04-07;10/04/2025;28/05/2025;CLI-0139;EMP-506;ENT-SAG;BD-1060;24;355,53;10,20;246,98;Représentant
CMD-102628;05/03/2025;08/03/2025;23/04/2025;CLI-0187;EMP-507;ENT-MTL;BD-1112;6;100,23;12,70;67,02;Représentant
CMD-104312;26/09/2025;28/09/2025;2025-11-24;CLI-0155;EMP-506;ENT-MTL;BD-1100;2;459,28;14,40;369,19;Courriel
CMD-104525;15/10/2025;2025-10-19;19/12/2025;CLI-0067;EMP-502;ENT-QC;BD-1077;1;294,21;13,90;171,09;Portail web
CMD-104107;10-sept-25;14/09/2025;27/10/2025;CLI-0073;EMP-501;ENT-QC;BD-1094;8;175,05;14,10;124,30;Représentant
CMD-103295;29-mai-25;07/06/2025;02/07/2025;CLI-0130;EMP-508;ENT-QC;BD-1114;8;197,80;21,70;152,73;Représentant
